SystemName,SystemCode,SchoolLongName,SchoolCode,County,County Code,SB District,Grade Low,Grade High,Elementary School,Middle School,Junior High School,High School,Title 1,PrincipalName,Address,City,State,Zip Code,Zip Code Plus 4,Phone,Fax,Email,Web Address,NCES ID Number
Birmingham City,114,Wilkerson Middle School,0900,Jefferson,037,07,06,08,Y,Y,N,N,School-wide,Davida Johnson,116 11th Ct W,Birmingham,AL,35204,35204-2300,(205) 231-2740,(205) 231-2785,dhill@bhm.k12.al.us,https://www.bhm.k12.al.us/wilkerson,00196
Birmingham City,114,Woodlawn High School-Magnet,0920,Jefferson,037,07,09,12,N,N,N,Y,School-wide,Jesse Daniel,5620 First  Ave N,Birmingham,AL,35212,35212-1602,(205) 231-8000,(205) 231-8084,jdaniel@bhm.k12.al.us,https://www.bhm.k12.al.us/woodlawn,00198
Birmingham City,114,Wylam K-8,0930,Jefferson,037,07,PK,08,Y,Y,N,N,School-wide,Ashley Moore Samuels,701 Erie Street,Birmingham,AL,35224,35224-2655,(205) 231-6800,(205) 231-6830,amoore@bhm.k12.al.us,https://www.bhm.k12.al.us/wylam,00201
Birmingham City,114,Adolescent Day Treatment,3000,Jefferson,037,07,OK,12,Y,Y,Y,Y,Not Title 1,,PO Box 10007,Birmingham,AL,35202,35202-0007,(205) 231-4633,(205) 231-4781,catkinson@bhm.k12.al.us,,01296
Birmingham City,114,Engle Day Treatment,3020,Jefferson,037,07,01,07,Y,Y,N,N,Not Title 1,,PO Box 10007,Birmingham,AL,35202,35202-0007,(205) 231-4776,(205) 231-4781,lperinka@bhm.k12.al.us,,00079
Birmingham City,114,Homebound Elementary School,3040,Jefferson,037,07,OK,06,Y,N,N,N,Not Title 1,,PO Box 10007,Birmingham,AL,35202,35202-0007,(205) 231-4777,(205) 231-4689,rbrown@bhm.k12.al.us,,01764
Birmingham City,114,Homebound High School,3050,Jefferson,037,07,07,12,N,Y,Y,Y,Not Title 1,,PO Box 10007,Birmingham,AL,35202,35202-0007,(205) 231-4777,(205) 231-4689,rbrown@bhm.k12.al.us,,01765
Boaz City,115,Boaz Elementary School,0045,Marshall,048,06,PK,01,Y,N,N,N,School-wide,Stacy Watts,362 Collier St,Boaz,AL,35957,35957-3135,(256) 593-3481,(256) 593-6738,swatts@boazk12.org,https://boazelem.boazk12.org,01781
Boaz City,115,Boaz Intermediate School,0050,Marshall,048,06,04,05,Y,N,N,N,School-wide,Gregory Haynie,11 Newt Parker Dr,Boaz,AL,35957,35957-1276,(256) 593-9211,(256) 593-9388,thaynie@boazk12.org,https://bis.boazk12.org/,01628
Boaz City,115,Boaz High School,0060,Marshall,048,06,09,12,N,N,N,Y,Not Title 1,Gary Minnick,907 Brown St,Boaz,AL,35957,35957-1200,(256) 593-2401,(256) 593-2403,gminnick@boazk12.org,www.piratepride.org,00874
Boaz City,115,Boaz Middle School,0065,Marshall,048,06,06,08,Y,Y,N,N,School-wide,Richard Rutledge,140 Newt Parker Dr,Boaz,AL,35957,35957-1263,(256) 593-0799,(256) 593-0729,ajohnson@boazk12.org,www.boazk12.org,00123
Boaz City,115,Corley Elementary School,0080,Marshall,048,06,02,03,Y,N,N,N,School-wide,Allison Haygood,505 Mount Vernon Rd,Boaz,AL,35957,35957-3159,(256) 593-3254,(256) 593-7833,jburton@boazk12.org,www.boazk12.org,00884
Brewton City,116,Brewton Elementary School,0010,Escambia,027,01,OK,04,Y,N,N,N,School-wide,Anne Lambert,901 Douglas Ave,Brewton,AL,36426,36426-1599,(251) 867-8410,(251) 867-8408,bcs@brewtoncityschools.org,www.brewtoncityschools.org/BES.asp,00214
Brewton City,116,Brewton Middle School,0020,Escambia,027,01,05,08,Y,Y,N,N,School-wide,Madelyn Cave,1384 Old Castleberry Rd,Brewton,AL,36426,36426-3426,(251) 867-8420,(251) 867-8422,bcs@brewtoncityschools.org,www.brewtoncityschools.org/BMS.asp,00215
Brewton City,116,TR Miller High School,0030,Escambia,027,01,09,12,N,N,N,Y,Not Title 1,Mary Bell,1835 Douglas Ave,Brewton,AL,36426,36426-1199,(251) 867-8430,(251) 867-8407,mbell@brewtoncityschools.org,www.brewtoncityschools.org/TRM.asp,00216
Chickasaw City,121,Chickasaw City Elementary School,0010,Mobile,049,01,PK,05,Y,N,N,N,School-wide,Christy Amick,80 Grant Street,Chickasaw,AL,36611,36611-2700,(251) 452-6452,(251) 380-8115,camick@chickasawschools.com,www.chickasawschools.com,02193
Chickasaw City,121,Chickasaw City High School,0020,Mobile,049,01,06,12,Y,Y,Y,Y,School-wide,Jason Petro,50 Chieftain Way,Chickasaw,AL,36611,36611-2700,(251) 380-8120,(251) 380-8115,jpetro@chickasawschools.com,www.chickasawschools.com,02194
Cullman City,125,Cullman Middle School,0010,Cullman,022,06,07,08,N,Y,N,N,Not Title 1,Patrick Hill,800 2nd Ave NE,Cullman,AL,35055,35055-2599,(256) 734-7959,(256) 734-7711,lhill@cullmancats.net,cms.cullmancats.net,00369
Cullman City,125,Cullman High School,0020,Cullman,022,06,09,12,N,N,N,Y,Not Title 1,Elton Bouldin,510 13th St NE,Cullman,AL,35055,35055-1899,(256) 734-3923,(256) 734-9570,ebouldin@cullmancats.net,chs.cullmancats.net,00370
Cullman City,125,East Elementary School,0030,Cullman,022,06,02,06,Y,N,N,N,Not Title 1,Ashley Wiggins,608 4th Ave SE,Cullman,AL,35055,35055-4397,(256) 734-2232,(256) 734-2241,dwiggins@cullmancats.net,ees.cullmancats.net,00371
Cullman City,125,West Elementary School,0040,Cullman,022,06,02,06,Y,N,N,N,School-wide,Andrew Page,303 Rosemont Ave SW,Cullman,AL,35055,35055-3299,(256) 734-4271,(256) 737-9378,hdunn@cullmancats.net,wes.cullmancats.net,00372
Cullman City,125,Cullman City Primary School,0050,Cullman,022,06,OK,01,Y,N,N,N,School-wide,Patricia Culpepper,900 Hoehn Dr,Cullman,AL,35055,35055-6019,(256) 775-0234,(256) 775-0238,tculpepper@cullmancats.net,www.ccps.cullmancats.net,00326
Cullman City,125,Cullman Community Comprehensive Learning Center,0060,Cullman,022,06,01,12,Y,Y,Y,Y,Not Title 1,Richard Templeton,301 1st St NE,Cullman,AL,35055,35055-3542,(256) 734-2233,(256) 734-8524,dwright@cullmancats.net,www.cullmancats.net,02089
Cullman City,125,Cullman City Career Tech,6000,Cullman,022,06,07,12,N,Y,Y,Y,Not Title 1,Susan Patterson,301 First St NE,Cullman,AL,35055,35055-3542,(256) 734-2233,(256) 737-9621,hdunn@cullmancats.net,www.cullmancats.net,01323
Daleville City,126,Daleville High School,0010,Dale,023,02,07,12,N,Y,Y,Y,School-wide,JOSHUA ROBERTSON,626 N Daleville Ave,Daleville,AL,36322,36322-2063,(334) 598-4461,(334) 598-3850,robertsonj2@daleville.k12.al.us,www.daleville.k12.al.us/hs.html,00394
Daleville City,126,A M Windham Elementary School,0015,Dale,023,02,OK,06,Y,N,N,N,School-wide,Christopher Mitten,626 N Daleville Ave,Daleville,AL,36322,36322-2006,(334) 598-4466,(334) 598-4467,mittenc@daleville.k12.al.us,www.daleville.k12.al.us/wes.html,01767
Decatur City,127,Austin High School,0010,Morgan,052,06,09,12,N,N,N,Y,Not Title 1,Donald Snow,1625 Danville Rd SW,Decatur,AL,35601,35601-5498,(256) 552-3060,(256) 308-2314,Don.Snow@dcs.edu,www.ptc.dcs.edu/schools/hs/ahs/ahs.html,00426
Decatur City,127,Austinville Elementary School,0020,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Beth Hales,2320 Clara Ave SW,Decatur,AL,35601,35601-6397,(256) 552-3050,(256) 552-4688,beth.hales@dcs.edu,https://www.dcs.edu/aves.cfm?subpage=1324322,00427
Decatur City,127,Brookhaven Middle School,0021,Morgan,052,06,06,08,Y,Y,N,N,School-wide,Johnny Berry,1302 5th Ave SW,Decatur,AL,35601,35601-3897,(256) 552-3045,(256) 552-3047,melissa.scott@dcs.edu,www.dcs.edu/webpages/bmiddle,00428
Decatur City,127,Cedar Ridge Middle School,0023,Morgan,052,06,06,08,Y,Y,N,N,Not Title 1,Johnnie Renick,2715 Danville Rd SW,Decatur,AL,35603,35603-4265,(256) 552-4622,(256) 552-4623,johnnie.renick@dcs.edu,www.dcs.edu/cedar.cfm,00081
Decatur City,127,Chestnut Grove Elementary School,0025,Morgan,052,06,PK,05,Y,N,N,N,Not Title 1,Karissa Lang,3205 Cedarhurst Dr SW,Decatur,AL,35603,35603-3127,(256) 552-3092,(256) 552-4646,Karissa.Lang@dcs.edu,www.dcs.edu/webpages/cgrove/,01786
Decatur City,127,Decatur High School,0030,Morgan,052,06,09,12,N,N,N,Y,Not Title 1,Travis Schrimsher,1011 Prospect Dr SE,Decatur,AL,35601,35601-3290,(256) 552-3011,(256) 308-2535,travis.schrimsher@dcs.edu,www.ptc.dcs.edu/schools/hs/dhs/dhspage.html,00429
Decatur City,127,Decatur High Developmental,0031,Morgan,052,06,09,12,N,N,N,Y,Not Title 1,Travis Schrimsher,1011A Prospect Dr SE,Decatur,AL,35601,35601-3229,(256) 552-3008,(256) 584-8196,travis.schrimsher@dcs.edu,www.nonesupplied.com,02175
Decatur City,127,Horizon High School,0040,Morgan,052,06,08,12,N,Y,N,Y,Not Title 1,,809 Church St NE,Decatur,AL,35601,35601-2469,(256) 552-3054,(256) 552-4691,Linda.McClain@dcs.edu,www.ptc.dcs.edu/schools/hs/hhs/horizon.html,01659
Decatur City,127,Eastwood Elementary School,0050,Morgan,052,06,PK,05,Y,N,N,N,Not Title 1,Margaret Greer,1802 26th Ave SE,Decatur,AL,35601,35601-6799,(256) 552-3043,(256) 552-4696,margaret.greer@dcs.edu,www.dcs.edu/webpages/eelementary,00430
Decatur City,127,Frances Nungester Elementary School,0055,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Shannon Whitfield,726 Tammy St SW,Decatur,AL,35603,35603-1328,(256) 552-3079,(256) 552-4658,shannon.whitfield@dcs.edu,www.ptc.dcs.edu/schools/elem/fn/fn.html,01615
Decatur City,127,Leon Sheffield Magnet Elementary School,0060,Morgan,052,06,OK,05,Y,N,N,N,Not Title 1,David Kross,801 Wilson St. NW,Decatur,AL,35601,35601-0000,(256) 552-3056,(256) 552-4690,david.kross@dcs.edu,https://www.dcs.edu/lsheffield.cfm?subpage=1324329,00431
Decatur City,127,Julian Harris Elementary School,0068,Morgan,052,06,OK,05,Y,N,N,N,Not Title 1,Derrick Aikerson,1922 McAuliffe Dr SW,Decatur,AL,35603,35603-2603,(256) 552-3096,(256) 552-4659,Hank.Kimbrell@dcs.edu,www.dcs.edu/webpages/JHarris,01728
Decatur City,127,Banks-Caddell Elementary School,0070,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Linda McClain,211 Gordon Dr SE,Decatur,AL,35601,35601-2527,(256) 552-3040,(256) 552-4653,Linda.McClain@dcs.edu,www.ptc.dcs.edu/schools/elem/ls/Banks-CaddellElementarySchool.html,00432
Decatur City,127,Oak Park Middle School,0071,Morgan,052,06,06,08,Y,Y,N,N,Not Title 1,Wesley Black,1218 16th Ave SE,Decatur,AL,35601,35601-4357,(256) 552-3035,(256) 552-3082,Ashley.McIntyre@dcs.edu,www.dcs.edu/webpages/oakpark/,00433
Decatur City,127,Long Term Case,0075,Morgan,052,06,OK,12,Y,Y,Y,Y,Not Title 1,Melissa Scott,910 Wilson St NE,Decatur,AL,35601,35601-2468,(256) 308-2308,(256) 308-2310,ramsey.huffman@dcs.edu,,01629
Decatur City,127,Somerville Road Elementary School,0080,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Theodoria Jackson,910 Somerville Rd SE,Decatur,AL,35601,35601-3293,(256) 552-3033,(256) 552-4692,theodoria.jackson@dcs.edu,www.dcs.edu/webpages/sroad/,00434
Decatur City,127,Walter Jackson Elementary School,0090,Morgan,052,06,OK,05,Y,N,N,N,Not Title 1,Rhonda Reece,1950 Park St SE,Decatur,AL,35601,35601-5299,(256) 552-3031,(256) 552-4693,rhonda.reece@dcs.edu,www.dcs.edu/webpages/wjackson,00436
Decatur City,127,West Decatur Elementary School,0100,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Datie Priest,708 Memorial Dr Sw,Decatur,AL,35601,35601-2917,(256) 552-3027,(256) 552-4694,Datie.Priest@dcs.edu,www.dcs.edu/webpages/wdecatur/,00435
Decatur City,127,Benjamin Davis Elementary School,0110,Morgan,052,06,OK,02,Y,N,N,N,Not Title 1,Aundrea Hanson,417 Monroe Dr NW,Decatur,AL,35601,35601-1515,(256) 552-3025,(256) 552-4689,david.kross@dcs.edu,www.dcs.edu/webpages/bdavis/,00437
Decatur City,127,Woodmeade Elementary School,0120,Morgan,052,06,PK,05,Y,N,N,N,School-wide,Angie Whittington,1400 19th Ave SW,Decatur,AL,35601,35601-4651,(256) 552-3023,(256) 552-4695,angie.whittington@dcs.edu,www.dcs.edu/webpages/WElementary,00438
Demopolis City,128,Demopolis Middle School,0010,Marengo,046,05,06,08,Y,Y,N,N,Not Title 1,Blaine Hathcock,300 E Pettus St,Demopolis,AL,36732,36732-2999,(334) 289-4242,(334) 289-2670,bhathcock@dcsedu.com,www.demopoliscityschools.com,00439
Demopolis City,128,US Jones Elementary School,0020,Marengo,046,05,03,05,Y,N,N,N,School-wide,Leon Clark,715 E Jackson St,Demopolis,AL,36732,36732-2509,(334) 289-0426,(334) 289-8456,lclark@dcsedu.com,www.demopoliscityschools.com,00441
Demopolis City,128,Westside Elementary School,0040,Marengo,046,05,PK,02,Y,N,N,N,School-wide,Tony Pittman,1720 Mauvilla Dr,Demopolis,AL,36732,36732-2721,(334) 289-0377,(334) 289-0337,tpittman@dcsedu.com,www.demopoliscityschools.com,00442
Demopolis City,128,Demopolis High School,0050,Marengo,046,05,09,12,N,N,N,Y,Not Title 1,Chris Tangle,701 Highway 80 W,Demopolis,AL,36732,36732-0000,(334) 289-0294,(334) 289-8777,drspeegle@dcsedu.com,www.demopoliscityschools.com,00148
Dothan City,130,Carver Magnet School,0010,Houston,035,02,06,08,Y,Y,N,N,Not Title 1,Donnie Chambers,1001 Webb Rd,Dothan,AL,36303,36303-3706,(334) 794-1440,(334) 794-1587,jomeigs@dothan.k12.al.us,www.dothan.k12.al.us/cms,00443
Dothan City,130,Beverlye Magnet School,0012,Houston,035,02,06,08,Y,Y,N,N,School-wide,Maria Johnson,1025 S Beverlye Rd,Dothan,AL,36301,36301-4818,(334) 794-1432,(334) 792-0886,toweeks@dothan.k12.al.us,https://www.dothan.k12.al.us/bms,01499
Dothan City,130,Cloverdale Elementary School,0020,Houston,035,02,OK,05,Y,N,N,N,School-wide,Aneta Walker,303 Rollins Ave,Dothan,AL,36301,36301-5100,(334) 794-1487,(334) 794-7451,anwalker@dothan.k12.al.us,www.dothan.k12.al.us/clo,00444
Dothan City,130,Dothan High School,0030,Houston,035,02,09,12,N,N,N,Y,School-wide,Robert Eldridge,1236 S Oates St,Dothan,AL,36301,36301-3598,(334) 794-1400,(334) 677-0099,steldridge@dothan.k12.al.us,www.dothan.k12.al.us/dhs,00445
Dothan City,130,P.A.S.S. Academy,0040,Houston,035,02,0 ,0 ,N,N,N,N,Not Title 1,Edward Fleming,201 E Wilson St,Dothan,AL,36303,36303-5828,(334) 671-1474,(334) 677-7480,efleming@dothan.k12.al.us,www.dothan.k12.al.us/pas,01331
Dothan City,130,Girard Elementary School,0050,Houston,035,02,OK,05,Y,N,N,N,School-wide,Glenda Sanders,522 Girard Ave,Dothan,AL,36303,36303-3199,(334) 794-1467,(334) 794-1468,glsanders@dothan.k12.al.us,www.dothan.k12.al.us/gir,00448
Dothan City,130,Girard Middle School,0060,Houston,035,02,06,08,Y,Y,N,N,School-wide,Darius McKay,600 Girard Ave,Dothan,AL,36303,36303-3198,(334) 794-1426,(334) 794-6373,damckay@dothan.k12.al.us,www.dothan.k12.al.us/gms,00447
Dothan City,130,Grandview Elementary School,0070,Houston,035,02,OK,05,Y,N,N,N,School-wide,Tamika Fleming,900 Sixth Ave,Dothan,AL,36301,36301-2898,(334) 794-1483,(334) 793-9012,tafleming@dothan.k12.al.us,www.dothan.k12.al.us/gra,00449
Dothan City,130,Heard Magnet School,0080,Houston,035,02,OK,05,Y,N,N,N,Not Title 1,Jeff Hatfield,201 Daniel Cir,Dothan,AL,36301,36301-2001,(334) 794-1471,(334) 792-6971,pmaddox@dothan.k12.al.us,www.dothan.k12.al.us/hea,00450
Dothan City,130,Hidden Lake Elementary School,0085,Houston,035,02,OK,05,Y,N,N,N,School-wide,Vanessa Gunn,1475 Prevatt Rd,Dothan,AL,36301,36301-4867,(334) 794-1491,(334) 702-2997,pahales@dothan.k12.al.us,www.dothan.k12.al.us/hid,01447
Dothan City,130,Highlands Elementary School,0092,Houston,035,02,OK,05,Y,N,N,N,Not Title 1,Vicki Davis,1400 S Brannon Stand Rd,Dothan,AL,36305,36305-7094,(334) 794-1459,(334) 671-8163,vidavis@dothan.k12.al.us,www.dothan.k12.al.us/hig,01448
Dothan City,130,Honeysuckle Middle School,0095,Houston,035,02,06,08,Y,Y,N,N,School-wide,LaTesha Weatherington,1665 Honeysuckle Rd,Dothan,AL,36305,36305-1920,(334) 794-1420,(334) 678-6546,scfaulk@dothan.k12.al.us,www.dothan.k12.al.us/hms,01500
Dothan City,130,Kelly Springs Elementary School,0097,Houston,035,02,OK,05,Y,N,N,N,School-wide,Wanda Dismukes,1124 Kelly Springs Rd,Dothan,AL,36303,36303-6553,(334) 983-6565,(334) 983-5822,wadismukes@dothan.k12.al.us,www.dothan.k12.al.us/kel,01817
Dothan City,130,Morris Slingluff Elementary School,0105,Houston,035,02,OK,05,Y,N,N,N,School-wide,Jeff Torrence,4130 Westgate Pkwy,Dothan,AL,36303,36303-1246,(334) 794-1479,(334) 793-1480,jetorrence@dothan.k12.al.us,www.dothan.k12.al.us/lan,01449
Dothan City,130,Montana Street Magnet School,0110,Houston,035,02,OK,05,Y,N,N,N,Not Title 1,Beverly Clark,1001 Montana St,Dothan,AL,36303,36303-6000,(334) 794-1475,(334) 794-1477,sclark@dothan.k12.al.us,www.dothan.k12.al.us/mon,00452
Dothan City,130,Northview High School,0115,Houston,035,02,09,12,N,N,N,Y,School-wide,Charles Corbitt,3209 Reeves St,Dothan,AL,36303,36303-2355,(334) 794-1410,(334) 712-9025,rosnell@dothan.k12.al.us,www.dothan.k12.al.us/nhs,01501
Dothan City,130,Selma Street Elementary School,0130,Houston,035,02,OK,05,Y,N,N,N,School-wide,Dionne Blair,1501 W Selma St,Dothan,AL,36301,36301-3339,(334) 794-1463,(334) 794-1464,diblair@dothan.k12.al.us,www.dothan.k12.al.us/sel,00454
Dothan City,130,Faine Elementary School,0150,Houston,035,02,PK,05,Y,N,N,N,School-wide,Debra Wright,1901 Stringer St,Dothan,AL,36303,36303-3798,(334) 794-1455,(334) 671-7983,dewright@dothan.k12.al.us,www.dothan.k12.al.us/fai,00456
Dothan City,130,Dothan Technology Center,6000,Houston,035,02,09,12,N,N,N,Y,Not Title 1,,3165 Reeves St,Dothan,AL,36303,36303-2351,(334) 794-1436,(334) 794-1439,jomeigs@dothan.k12.al.us,www.dothan.k12.al.us/dtc,01349
Elba City,131,Elba Elementary School,0010,Coffee,016,02,OK,06,Y,N,N,N,School-wide,Karl Bledsoe,145 Tiger Dr,Elba,AL,36323,36323-4022,(334) 897-2814,(334) 897-2839,kbledsoe@elbaed.com,www.elbaed.com,00460
Elba City,131,Elba High School,0020,Coffee,016,02,07,12,N,Y,Y,Y,Not Title 1,Paul Moseley,371 Tiger Dr,Elba,AL,36323,36323-4024,(334) 897-2266,(334) 897-5106,cmoseley@elbaed.com,www.elbaed.com,00461
Elba City,131,Elba Area Vocational School,6000,Coffee,016,02,07,12,N,Y,Y,Y,Not Title 1,,371 Tiger Dr,Elba,AL,36323,36323-4023,(334) 897-2266,(334) 897-5106,tsmith@elbaed.com,www.elbaed.com,01354
Enterprise City,132,Coppinville School,0030,Coffee,016,02,07,07,N,Y,N,N,Not Title 1,David West,301 N Ouida St,Enterprise,AL,36330,36330-4000,(334) 347-2215,(334) 347-7895,mhumphrey@enterpriseschools.net,,00474
Enterprise City,132,Dauphin Junior High School,0040,Coffee,016,02,08,08,N,Y,N,N,Not Title 1,JUDITH THOMAS,1271 Dauphin Street Ext,Enterprise,AL,36330,36330-1299,(334) 347-1141,(334) 347-0845,ttrawick@enterpriseschools.net,,00475
Enterprise City,132,Enterprise Early Education Center,0045,Coffee,016,02,PK,OK,Y,N,N,N,School-wide,Nathaniel Martin,6500 Boll Weevil Cir,Enterprise,AL,36330,36330-9424,(334) 393-9542,(334) 393-9547,wmartin@enterpriseschools.net,,01867
Enterprise City,132,Enterprise High School,0050,Coffee,016,02,09,12,N,N,N,Y,Not Title 1,Matthew Rodgers,1801 Boll Weevil Cir,Enterprise,AL,36330,36330-1399,(334) 347-2640,(334) 347-3144,mrodgers@enterpriseschools.net,www.enterpriseschools.net,00476
Enterprise City,132,Harrand Creek Elementary School,0065,Coffee,016,02,01,06,Y,N,N,N,School-wide,Ronald Retherford,216 Morgan Ln,Enterprise,AL,36330,36330-1512,(334) 347-5383,(334) 347-0463,rretherford@enterpriseschools.net,https://harrandcreek.al.ece.schoolinsites.com/,01719
Enterprise City,132,Hillcrest Elementary School,0070,Coffee,016,02,01,06,Y,N,N,N,School-wide,Teri Prim,400 E Watts St,Enterprise,AL,36330,36330-1838,(334) 347-6858,(334) 347-1322,tprim@enterpriseschools.net,,00478
Enterprise City,132,Holly Hill Elementary School,0080,Coffee,016,02,01,06,Y,N,N,N,Not Title 1,Christie Mitten,201 Pineview Dr,Enterprise,AL,36330,36330-1204,(334) 347-9700,(334) 347-0782,cmitten@enterpriseschools.net,https://hollyhill.al.ece.schoolinsites.com,00479
Enterprise City,132,Pinedale Elementary School,0090,Coffee,016,02,01,06,Y,N,N,N,School-wide,Twyla Pipkin,211 Plaza Dr,Enterprise,AL,36330,36330-3398,(334) 347-5460,(334) 347-0347,amcmillin@enterpriseschools.net,pinedale.enterpriseschools.net,00480
Enterprise City,132,Rucker Boulevard Elementary School,0100,Coffee,016,02,01,06,Y,N,N,N,School-wide,Rosalyn Hardrick,209 Regency Dr,Enterprise,AL,36330,36330-3585,(334) 347-3535,(334) 347-0610,shardrick@enterpriseschools.net,,00481
Eufaula City,133,Eufaula High School,0010,Barbour,003,02,09,12,N,N,N,Y,School-wide,Steve Hawkins,530 Lake Dr,Eufaula,AL,36027,36027-9501,(334) 687-1110,(334) 687-1121,shawkins@ecs.k12.al.us,www.ecs.k12.al.us/eufaula_high_school_,00511
Eufaula City,133,Moorer Middle School,0030,Barbour,003,02,06,08,Y,Y,N,N,School-wide,Penny Kinsey,101 Saint Francis Rd,Eufaula,AL,36027,36027-9516,(334) 687-1130,(334) 687-1138,pkinsey@ecs.k12.al.us,https://www.ecs.k12.al.us/1Q7POG6S,00513
Eufaula City,133,Eufaula Elementary School,0034,Barbour,003,02,03,05,Y,N,N,N,School-wide,Zane Johnson,422 Sanford Ave,Eufaula,AL,36027,36027-1450,(334) 687-1134,(334) 687-1136,zjohnson@ecs.k12.al.us,https://www.ecs.k12.al.us/1SF4CK8U,01510
Eufaula City,133,Eufaula Primary School,0040,Barbour,003,02,PK,02,Y,N,N,N,School-wide,Emily Jackson,520 Pump Station Rd,Eufaula,AL,36027,36027-2250,(334) 687-1140,(334) 687-1142,ejackson@ecs.k12.al.us,https://www.ecs.k12.al.us,00514
Eufaula City,133,Hope Academy,0100,Barbour,003,02,06,12,Y,Y,Y,Y,Not Title 1,Jessie Warren,333 State Docks Rd,Eufaula,AL,36027,36027-3317,(334) 687-1100,(334) 687-1150,fcrews@ecs.k12.al.us,www.ecs.k12.al.us,01874
Fairfield City,137,Donald Elementary School,0010,Jefferson,037,07,OK,06,Y,N,N,N,School-wide,Corvetta Vann,715 Valley Rd,Fairfield,AL,35064,35064-2666,(205) 783-6823,(205) 785-7701,cvann@fairfield.k12.al.us,www.fairfieldcityschoolsystem.com,00515
Fairfield City,137,Fairfield Alternative School,0015,Jefferson,037,07,OK,12,Y,Y,Y,Y,Not Title 1,Gordon Fears,6405 Avenue D,Fairfield,AL,35064,35064-1955,(205) 783-6847,(205) 783-6805,fbush@fairfield.k12.al.us,www.fairfield.k12.al.us,01361
Fairfield City,137,Fairfield High Preparatory School,0020,Jefferson,037,07,07,12,N,Y,Y,Y,School-wide,Michelle Hayes,610 Valley Rd,Fairfield,AL,35064,35064-2232,(205) 785-5176,(205) 783-6748,mhayes@fairfield.k12.al.us,www.fairfield.cybershool.com,00516
Fairfield City,137,Glen Oaks Elementary School,0040,Jefferson,037,07,OK,06,Y,N,N,N,School-wide,Aubretta Curry,1301 Highland Dr,Fairfield,AL,35064,35064-1699,(205) 783-6837,(205) 783-6763,www.fairfield.k12.al.us,www.fairfield.k12.al.us,00518
Fairfield City,137,Robinson Elementary School,0050,Jefferson,037,07,OK,06,Y,N,N,N,School-wide,Tracy Ford,301 61st St,Fairfield,AL,35064,35064-1900,(205) 783-6827,(205) 783-6757,acgreene@fairfield.k12.al.us,www.fairfieldcityschoolsystem.com,00519
Fairfield City,137,Fairfield Area Vocational School,6000,Jefferson,037,07,10,12,N,N,N,Y,Not Title 1,Michelle Hayes,610 Valley Rd,Fairfield,AL,35064,35064-2232,,,mhayes@fairfield.k12.al.us,,01363
Florence City,141,Florence High School,0020,Lauderdale,039,07,10,12,N,N,N,Y,Not Title 1,Anita Hice,1201 Bradshaw Dr,Florence,AL,35630,35630-1479,(256) 768-2200,(256) 768-2205,lhice@florencek12.org,,00528
Florence City,141,Florence Freshman Center,0040,Lauderdale,039,07,09,09,N,N,N,Y,Not Title 1,Roderick Sheppard,1203 Bradshaw Drive,Florence,AL,35630,35630-4694,(256) 768-2400,(256) 768-2405,rsheppard@florencek12.org,https://www.florencek12.org/FFC,00531
Florence City,141,Forest Hills School,0050,Lauderdale,039,07,OK,04,Y,N,N,N,School-wide,Michael South,101 Stovall Dr,Florence,AL,35633,35633-1435,(256) 768-2500,(256) 768-2505,msouth@florencek12.org,,00532
Florence City,141,Florence Learning Center,0060,Lauderdale,039,07,06,12,Y,Y,Y,Y,Not Title 1,Auty Horn,610 W College St,Florence,AL,35630,35630-5360,(256) 768-3022,(256) 768-3005,mbolden@fcs.k12.al.us,,01634
Florence City,141,Harlan Elementary School,0080,Lauderdale,039,07,PK,04,Y,N,N,N,School-wide,Janice Jackson,2233 McBurney Dr,Florence,AL,35630,35630-1299,(256) 768-2700,(256) 768-2705,harlan@fcs.k12.al.us,fcs.k12.al.us/harlan,00534
Florence City,141,Weeden Elementary School,0090,Lauderdale,039,07,OK,04,Y,N,N,N,School-wide,Joey Dawson,400 Baldwin St,Florence,AL,35630,35630-3199,(256) 768-2900,(256) 768-2905,jdawson@florencek12.org,https://www.fcs.k12.al.us/Weeden/index.html,00535
Florence City,141,Hibbett School,0095,Lauderdale,039,07,05,06,Y,N,N,N,School-wide,Tracy Brown,1601 Appleby Blvd,Florence,AL,35630,35630-2088,(256) 768-2800,(256) 768-2805,hibbett@fcs.k12.al.us,www.fcs.k12.al.us/hibbett,01664
Florence City,141,Florence Middle School,0100,Lauderdale,039,07,07,08,N,Y,N,N,Not Title 1,Aimee Rainey,648 N Cherry St,Florence,AL,35630,35630-4694,(256) 768-3100,(256) 768-3105,arainey@florencek12.org,www.fcs.k12.al.us,00536
Fort Payne City,143,Fort Payne High School,0020,Dekalb,025,08,09,12,N,N,N,Y,School-wide,Brian Jett,201 45th St NE,Fort Payne,AL,35967,35967-4011,(256) 845-0535,(256) 845-7868,bjett@ftpayk12.org,www.ftpayk12.org,00538
